a,b,c,d,f,q,i,s,u,x,total_graded_students,total_students,total_surveys,surveys_completed,pending_surveys,course_assignments,expected_1,expected_2,expected_3,objectives_1,objectives_2,objectives_3,objectives_4,critical_thinking_1,critical_thinking_2,critical_thinking_3,critical_thinking_4,organization_1,organization_2,organization_3,organization_4,diverse_1,diverse_2,diverse_3,diverse_4,diverse_5,diverse_0,feedback_1,feedback_2,feedback_3,feedback_4,feedback_5,feedback_6,year,subject_code,course_number,campus_code,professor_name,a%,b%,c%,d%,f%,q%,i%,s%,u%,x%,mean_gpa,q_gpa,mean_expected,mean_objectives,mean_critical_thinking,mean_organization,mean_diverse,mean_feedback
100,125,96,11,2,9,0,0,0,0,334,343,334,127,207,6,1,2,124,1,6,20,100,0,2,22,103,0,1,10,116,2,0,18,37,43,27,3,1,7,22,42,52,2020,CVEN,311,1,Kuang-An Chang,29.155,36.443,27.988,3.207,0.583,2.624,0.0,0.0,0.0,0.0,2.928,2.864,2.969,3.724,3.795,3.906,4.19,5.008
2,5,5,2,0,0,0,0,0,0,14,14,14,4,10,2,0,0,4,0,0,2,2,0,0,1,3,0,0,1,3,0,0,1,2,0,1,0,0,0,2,1,1,2021,EVEN,311,1,Kuang-An Chang,14.286,35.714,35.714,14.286,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,3.0,3.5,3.75,3.75,3.667,4.75
42,15,2,0,0,0,1,0,0,0,59,60,60,25,35,4,0,6,19,0,4,4,17,0,2,8,15,0,1,10,14,0,1,5,8,7,4,0,1,1,8,6,9,2021,OCEN,410,1,Kuang-An Chang,70.0,25.0,3.333,0.0,0.0,0.0,1.667,0.0,0.0,0.0,3.678,3.678,2.76,3.52,3.52,3.52,4.0,4.84
24,42,24,3,0,5,0,0,0,0,93,98,93,38,55,1,15,17,6,10,14,9,5,2,3,14,19,22,12,2,2,6,3,10,6,4,9,7,8,15,5,1,2,2022,MEEN,305,1,Kumbakonam Rajagopal,24.49,42.857,24.49,3.061,0.0,5.102,0.0,0.0,0.0,0.0,2.935,2.811,1.763,2.237,3.316,1.579,2.966,2.763
9,22,0,0,0,2,8,0,0,0,31,41,39,20,19,2,1,4,15,0,2,3,15,0,2,3,15,1,3,8,8,2,1,0,6,11,0,1,1,2,1,9,6,2020,MEEN,603,1,Kumbakonam Rajagopal,21.951,53.659,0.0,0.0,0.0,4.878,19.512,0.0,0.0,0.0,3.29,3.121,2.7,3.65,3.65,3.15,4.15,4.7
4,11,0,0,0,0,1,0,0,0,15,16,16,6,10,1,0,1,5,0,0,0,6,0,0,0,6,0,0,0,6,1,0,0,0,5,0,0,0,0,0,3,3,2021,MEEN,608,1,Kumbakonam Rajagopal,25.0,68.75,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,3.267,3.267,2.833,4.0,4.0,4.0,4.333,5.5
384,120,31,6,10,14,0,0,0,0,551,565,551,101,450,4,6,20,75,7,12,22,60,5,15,21,60,4,5,21,71,6,4,10,24,57,0,7,8,11,22,24,29,2021,SPMT,304,1,Kun Chang,67.965,21.239,5.487,1.062,1.77,2.478,0.0,0.0,0.0,0.0,3.564,3.488,2.683,3.337,3.347,3.574,4.208,4.337
20,11,0,1,2,0,0,0,0,0,34,34,34,3,31,1,0,1,2,0,1,0,2,0,1,1,1,0,0,1,2,0,0,1,1,1,0,1,0,0,0,0,2,2022,SPMT,481,1,Kun Chang,58.824,32.353,0.0,2.941,5.882,0.0,0.0,0.0,0.0,0.0,3.353,3.353,2.667,3.333,3.0,3.667,4.0,4.333
33,78,78,29,10,13,0,0,0,0,228,241,228,115,113,9,1,30,84,3,25,48,39,2,9,42,62,2,21,60,32,3,6,41,33,19,13,7,4,25,39,22,18,2022,MATH,150,1,Kun Wang,13.693,32.365,32.365,12.033,4.149,5.394,0.0,0.0,0.0,0.0,2.417,2.313,2.722,3.07,3.426,3.061,3.578,4.035
52,47,55,5,10,16,3,0,0,0,169,188,172,42,130,2,0,11,31,2,6,20,14,0,1,11,30,4,8,10,20,2,4,12,7,5,12,3,2,9,17,6,5,2021,MATH,251,1,Kung Ching Lin,27.66,25.0,29.255,2.66,5.319,8.511,1.596,0.0,0.0,0.0,2.746,2.551,2.738,3.095,3.69,3.095,3.3,3.857
12,10,10,3,0,4,0,0,0,0,35,39,35,13,22,1,0,2,11,0,1,6,6,0,0,3,10,0,2,2,9,0,0,0,5,5,3,1,2,2,1,3,4,2021,MATH,417,1,Kung Ching Lin,30.769,25.641,25.641,7.692,0.0,10.256,0.0,0.0,0.0,0.0,2.886,2.641,2.846,3.385,3.769,3.538,4.5,4.154
10,9,4,0,0,0,0,0,0,0,23,23,23,6,17,1,0,0,6,0,1,3,2,0,4,2,0,0,1,2,3,0,0,0,3,3,0,0,0,1,4,0,1,2021,CVEN,406,1,Kung-Hui Chu,43.478,39.13,17.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.261,3.261,3.0,3.167,2.333,3.333,4.5,4.167
14,31,4,0,0,2,0,0,0,0,49,51,49,25,24,3,3,10,12,2,5,11,7,3,3,12,7,6,4,12,3,2,3,0,12,5,3,5,2,1,7,6,4,2020,CVEN,601,1,Kung-Hui Chu,27.451,60.784,7.843,0.0,0.0,3.922,0.0,0.0,0.0,0.0,3.204,3.098,2.36,2.92,2.92,2.48,3.682,3.76
9,8,2,0,0,0,0,0,0,0,19,19,19,5,14,1,0,0,5,0,0,2,3,0,0,1,4,0,0,1,4,0,0,0,1,3,1,0,0,0,0,4,1,2022,CVEN,689,1,Kung-Hui Chu,47.368,42.105,10.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.368,3.368,3.0,3.6,3.8,3.8,4.75,5.2
6,2,1,0,0,0,0,0,0,0,9,9,9,2,7,1,0,0,2,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0,2021,EVEN,406,1,Kung-Hui Chu,66.667,22.222,11.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.556,3.556,3.0,3.5,2.5,4.0,4.0,5.0
120,112,110,17,0,42,1,0,0,0,359,402,361,190,171,3,3,26,161,10,20,61,99,2,9,66,113,3,12,53,122,8,8,33,82,51,8,5,8,25,52,55,45,2020,COSC,321,1,Kunhee Choi,29.851,27.861,27.363,4.229,0.0,10.448,0.249,0.0,0.0,0.0,2.933,2.678,2.832,3.311,3.526,3.547,3.879,4.468
6,0,0,0,0,1,0,0,0,0,6,7,6,3,3,1,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,1,2,0,0,0,0,0,1,2,2022,COSC,608,1,Kunhee Choi,85.714,0.0,0.0,0.0,0.0,14.286,0.0,0.0,0.0,0.0,4.0,3.5,3.0,4.0,4.0,4.0,4.667,5.667
7,6,0,0,0,1,0,0,0,0,13,14,13,8,5,1,0,0,8,2,1,3,2,0,1,3,4,0,1,3,4,0,1,2,2,1,2,1,0,2,2,2,1,2022,AGEC,317,1,Kuo Liu,50.0,42.857,0.0,0.0,0.0,7.143,0.0,0.0,0.0,0.0,3.538,3.321,3.0,2.625,3.375,3.375,3.5,3.875
16,2,0,0,0,0,0,0,0,0,18,18,18,8,10,1,0,2,6,0,0,1,7,0,0,0,8,0,1,3,4,0,0,0,1,7,0,0,0,0,1,4,3,2021,ANSC,333,1,Ky G. Pohler,88.889,11.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.889,3.889,2.75,3.875,4.0,3.375,4.875,5.25
59,53,26,4,1,2,0,0,0,0,143,145,143,86,57,7,1,10,75,2,7,20,57,0,6,37,43,2,13,25,46,3,2,10,28,39,4,1,4,8,19,21,33,2022,ANSC,334,1,Ky G. Pohler,40.69,36.552,17.931,2.759,0.69,1.379,0.0,0.0,0.0,0.0,3.154,3.117,2.86,3.535,3.43,3.337,4.195,4.791
21,0,0,0,0,0,0,0,0,0,21,21,21,12,9,2,0,0,12,0,0,1,11,0,0,1,11,0,1,4,7,1,0,0,1,10,0,1,0,0,1,3,7,2020,ANSC,633,1,Ky G. Pohler,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.917,3.917,3.5,4.583,5.167
56,45,14,0,4,2,0,0,0,0,119,121,119,49,70,3,0,4,45,0,0,14,35,0,2,24,23,0,4,26,19,1,1,11,17,9,10,0,0,8,16,12,13,2020,AERO,423,1,Kyle Alfriend,46.281,37.19,11.57,0.0,3.306,1.653,0.0,0.0,0.0,0.0,3.252,3.207,2.918,3.714,3.429,3.306,3.821,4.612
3,2,0,0,0,2,2,0,0,0,5,9,7,5,2,1,0,1,4,0,0,1,4,0,0,1,4,0,1,3,1,0,0,0,1,4,0,0,0,0,0,2,3,2021,AERO,689,1,Kyle Alfriend,33.333,22.222,0.0,0.0,0.0,22.222,22.222,0.0,0.0,0.0,3.6,2.714,2.8,3.8,3.8,3.0,4.8,5.6
50,63,22,1,7,4,0,0,0,0,143,147,143,85,58,2,0,4,81,1,0,14,70,1,0,28,56,0,2,18,65,0,3,16,26,19,21,3,3,9,31,24,15,2021,AERO,211,1,Kyle DeMars,34.014,42.857,14.966,0.68,4.762,2.721,0.0,0.0,0.0,0.0,3.035,2.966,2.953,3.8,3.635,3.741,3.953,4.353
57,103,31,6,4,1,0,0,0,0,201,202,201,119,82,2,0,5,114,0,4,15,100,0,3,38,78,0,1,8,110,2,2,25,33,33,24,0,0,7,35,36,41,2021,AERO,422,1,Kyle DeMars,28.218,50.99,15.347,2.97,1.98,0.495,0.0,0.0,0.0,0.0,3.01,2.998,2.958,3.807,3.63,3.916,3.979,4.933
56,63,32,2,3,5,0,0,0,0,156,161,156,108,48,5,0,3,105,0,0,12,96,0,1,20,87,0,1,4,103,4,1,18,34,36,15,3,0,8,15,44,38,2020,AERO,622,1,Kyle DeMars,34.783,39.13,19.876,1.242,1.863,3.106,0.0,0.0,0.0,0.0,3.071,2.991,2.972,3.889,3.796,3.944,4.043,4.954
27,12,3,0,2,3,0,0,0,0,44,47,44,19,25,2,1,3,15,1,1,3,14,1,1,8,9,1,3,3,12,0,0,2,8,9,0,0,0,1,1,6,11,2021,COMM,215,1,Kyle P. Colglazier,57.447,25.532,6.383,0.0,4.255,6.383,0.0,0.0,0.0,0.0,3.409,3.223,2.737,3.579,3.316,3.368,4.368,5.421
29,19,10,0,0,0,0,0,0,0,58,58,58,31,27,1,0,0,31,0,1,13,17,0,2,12,17,0,1,11,19,2,1,4,7,11,6,3,0,3,6,10,9,2022,STAT,303,1,Kyle R. Dennis,50.0,32.759,17.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.328,3.328,3.0,3.516,3.484,3.581,3.96,4.516
451,190,11,1,1,0,0,0,0,0,654,654,654,170,484,27,2,3,71,0,4,25,47,0,1,33,42,0,3,18,55,3,0,4,24,43,2,1,0,8,17,29,21,2021,BUSN,101,1,Kyle S. Gammenthaler,68.96,29.052,1.682,0.153,0.153,0.0,0.0,0.0,0.0,0.0,3.665,3.665,1.3,1.594,1.582,1.647,1.94,2.141
73,0,1,0,0,0,0,0,0,0,74,74,74,34,40,6,1,1,32,0,1,3,30,0,0,4,30,0,1,14,19,3,0,1,2,28,0,0,0,0,3,10,21,2021,BUSN,125,1,Kyle S. Gammenthaler,98.649,0.0,1.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.973,3.973,2.912,3.853,3.882,3.529,4.529,5.529
32,1,1,0,0,0,0,0,0,0,34,34,34,19,15,2,0,1,18,0,0,1,18,0,0,6,13,0,0,3,16,3,0,0,6,10,0,0,0,1,3,4,11,2020,BUSN,232,1,Kyle S. Gammenthaler,94.118,2.941,2.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.912,3.912,2.947,3.947,3.684,3.842,4.053,5.316
28,2,0,0,0,0,0,0,0,0,30,30,30,18,12,2,0,1,17,0,0,1,17,0,1,10,7,1,0,1,16,4,0,1,2,11,0,2,0,0,1,9,6,2020,BUSN,302,1,Kyle S. Gammenthaler,93.333,6.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.933,3.933,2.944,3.944,3.333,3.778,3.889,4.833
120,1,0,0,0,0,0,0,0,0,121,121,121,58,63,8,0,2,56,0,0,4,54,0,1,6,51,0,0,7,51,7,0,1,4,46,0,1,0,1,7,11,38,2020,BUSN,432,1,Kyle S. Gammenthaler,99.174,0.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.992,3.992,2.966,3.931,3.862,3.879,4.414,5.431
104,84,57,18,17,23,0,0,0,0,280,303,281,205,76,3,0,11,194,0,4,51,150,1,2,57,145,0,4,69,132,10,8,30,61,44,52,9,2,16,75,54,49,2022,MATH,251,1,Kyle S. Thicke,34.323,27.723,18.812,5.941,5.611,7.591,0.0,0.0,0.0,0.0,2.857,2.678,2.946,3.712,3.688,3.624,3.791,4.512
5,11,16,3,2,2,0,0,0,0,37,39,37,7,30,3,0,0,7,0,2,0,5,0,0,1,6,0,2,2,3,0,0,1,3,3,0,0,0,4,1,0,2,2020,AGEC,437,1,Kyle W. Noack,12.821,28.205,41.026,7.692,5.128,5.128,0.0,0.0,0.0,0.0,2.378,2.282,3.0,3.429,3.857,3.143,4.286,4.0
3,20,6,0,0,0,0,0,0,0,29,29,29,2,27,2,0,1,1,0,1,1,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,2021,AGLS,437,1,Kyle W. Noack,10.345,68.966,20.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.897,2.897,2.5,2.5,3.0,3.5,4.0,2.0
20,16,7,3,0,3,0,0,0,0,46,49,46,25,21,2,1,11,13,0,6,7,12,0,7,8,10,3,7,4,11,0,0,4,9,12,0,0,1,7,7,5,5,2020,COMM,203,1,Kylene J. Wesner,40.816,32.653,14.286,6.122,0.0,6.122,0.0,0.0,0.0,0.0,3.152,2.99,2.48,3.24,3.12,2.92,4.32,4.24
59,25,3,1,1,1,0,0,0,0,89,90,89,53,36,3,1,14,38,2,10,16,25,0,15,17,21,3,8,21,21,0,4,10,13,20,6,1,1,8,14,15,14,2021,COMM,303,1,Kylene J. Wesner,65.556,27.778,3.333,1.111,1.111,1.111,0.0,0.0,0.0,0.0,3.573,3.539,2.698,3.208,3.113,3.132,4.043,4.566
215,276,106,9,16,35,2,0,0,0,622,659,623,417,206,11,6,121,290,11,42,149,215,2,31,133,251,14,51,147,205,20,17,69,171,124,16,14,19,57,111,122,94,2020,COMM,308,1,Kylene J. Wesner,32.625,41.882,16.085,1.366,2.428,5.311,0.303,0.0,0.0,0.0,3.069,2.932,2.681,3.362,3.518,3.302,3.903,4.415
66,11,1,0,0,2,0,0,0,0,78,80,78,55,23,4,0,7,48,0,1,12,42,0,3,22,30,2,1,12,40,3,0,7,21,23,1,0,2,5,13,22,13,2020,COMM,322,1,Kylene J. Wesner,82.5,13.75,1.25,0.0,0.0,2.5,0.0,0.0,0.0,0.0,3.833,3.75,2.873,3.745,3.491,3.636,4.13,4.709
37,15,2,0,2,1,0,0,0,0,56,57,56,10,46,2,0,1,9,0,0,1,9,0,0,2,8,0,0,2,8,1,0,0,4,5,0,0,0,1,1,4,4,2021,COMM,325,1,Kylene J. Wesner,64.912,26.316,3.509,0.0,3.509,1.754,0.0,0.0,0.0,0.0,3.518,3.465,2.9,3.9,3.8,3.8,4.2,5.1
10,11,0,1,0,0,0,0,0,0,22,22,22,5,17,1,1,1,3,1,1,0,3,0,2,1,2,2,0,1,2,0,1,1,2,1,0,0,0,2,0,1,2,2022,COMM,476,1,Kylene J. Wesner,45.455,50.0,0.0,4.545,0.0,0.0,0.0,0.0,0.0,0.0,3.364,3.364,2.4,3.0,3.0,2.6,3.6,4.6
11,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,COMM,484,1,Kylene J. Wesner,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,1,0,0,6,0,0,0,0,53,59,53,43,10,3,1,9,33,0,5,14,24,1,2,17,23,1,5,14,23,1,1,6,12,18,5,1,0,4,12,13,13,2022,MGMT,421,1,Kylene J. Wesner,44.068,44.068,1.695,0.0,0.0,10.169,0.0,0.0,0.0,0.0,3.472,3.169,2.744,3.442,3.442,3.372,4.184,4.744
23,35,19,3,6,8,0,0,0,0,86,94,87,9,78,4,2,0,7,1,0,3,5,0,1,4,4,1,0,0,8,2,0,1,3,3,0,1,0,1,4,2,1,2021,COMM,203,1,Kyra N. Heatly,24.468,37.234,20.213,3.191,6.383,8.511,0.0,0.0,0.0,0.0,2.767,2.574,2.556,3.333,3.333,3.667,3.556,4.0
51,31,3,0,3,1,1,0,0,0,88,90,89,46,43,3,2,13,31,1,4,15,26,1,4,18,23,0,3,17,26,3,1,7,17,18,0,1,2,8,13,9,13,2021,COMM,210,1,Kyra N. Heatly,56.667,34.444,3.333,0.0,3.333,1.111,1.111,0.0,0.0,0.0,3.443,3.41,2.63,3.435,3.37,3.5,4.0,4.435
15,4,1,1,0,2,0,0,0,0,21,23,21,5,16,1,0,1,4,0,0,1,4,0,0,1,4,0,0,2,3,0,0,0,0,5,0,1,0,0,0,3,1,2022,COMM,240,1,Kyra N. Heatly,65.217,17.391,4.348,4.348,0.0,8.696,0.0,0.0,0.0,0.0,3.571,3.304,2.8,3.8,3.8,3.6,5.0,4.4
80,31,3,1,0,8,0,0,0,0,115,123,115,51,64,6,0,8,43,1,1,13,36,2,6,18,25,0,3,8,40,0,2,5,17,25,2,1,0,1,11,19,19,2020,ENGL,210,1,Kyung Lin Bae,65.041,25.203,2.439,0.813,0.0,6.504,0.0,0.0,0.0,0.0,3.652,3.447,2.843,3.647,3.294,3.725,4.327,5.039
15,4,1,0,0,0,0,0,0,0,20,20,20,8,12,1,0,0,8,0,0,0,8,0,0,1,7,0,0,0,8,0,0,0,1,7,0,0,0,0,1,2,5,2022,POLS,420,1,Kyung Suk Lee,75.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.7,3.0,4.0,3.875,4.0,4.875,5.5
21,11,2,0,0,0,0,0,0,0,34,34,34,29,5,1,0,1,28,0,0,5,24,0,2,7,20,0,0,3,26,0,0,0,10,19,0,0,0,1,0,15,13,2022,MGMT,466,1,Kyunghwan Lee,61.765,32.353,5.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.559,3.559,2.966,3.828,3.621,3.897,4.655,5.379
6,8,1,0,0,1,0,0,0,0,15,16,15,8,7,1,0,4,4,0,1,3,4,1,1,4,2,1,2,4,1,0,1,0,4,3,0,0,1,1,2,3,1,2022,GEOL,106,1,L Lucien Nana Yobo,37.5,50.0,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,3.333,3.156,2.5,3.375,2.875,2.625,4.125,4.25
62,47,11,7,11,0,1,0,0,0,138,139,139,60,79,5,1,15,44,0,0,15,45,0,1,9,50,1,7,35,17,1,0,5,31,22,1,2,1,3,13,28,13,2021,ENGR,102,1,LaTasha T. Starr,44.604,33.813,7.914,5.036,7.914,0.0,0.719,0.0,0.0,0.0,3.029,3.029,2.717,3.75,3.817,3.133,4.237,4.717
83,15,6,2,3,0,0,0,0,0,109,109,109,13,96,7,1,2,10,0,1,4,8,0,2,2,9,2,5,0,6,0,1,2,4,5,1,1,0,2,5,3,2,2021,ENGR,216,1,LaTasha T. Starr,76.147,13.761,5.505,1.835,2.752,0.0,0.0,0.0,0.0,0.0,3.587,3.587,2.692,3.538,3.538,2.769,4.083,4.154
37,2,1,0,1,0,0,0,0,0,41,41,41,13,28,2,1,3,9,1,2,6,4,0,2,4,7,2,4,3,4,1,0,4,4,4,0,1,3,4,2,1,2,2021,ENGR,217,1,LaTasha T. Starr,90.244,4.878,2.439,0.0,2.439,0.0,0.0,0.0,0.0,0.0,3.805,3.805,2.615,3.0,3.385,2.692,3.769,3.385
125,84,23,2,0,0,0,0,0,121,234,355,234,177,57,4,0,11,166,0,5,28,144,0,4,52,121,1,5,40,131,1,1,7,55,106,7,12,0,5,27,52,81,2020,PHAR,721,1,Ladan M. Panahi,35.211,23.662,6.479,0.563,0.0,0.0,0.0,0.0,0.0,34.085,3.419,3.419,2.938,3.785,3.661,3.701,4.553,4.977
31,1,0,0,0,0,0,0,0,0,32,32,32,13,19,3,0,1,12,0,0,3,10,0,0,2,11,0,2,3,8,0,0,0,3,9,1,0,0,0,1,4,8,2020,STAT,482,1,Lan Zhou,96.875,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.969,3.969,2.923,3.769,3.846,3.462,4.75,5.538
23,3,1,0,0,0,0,0,0,0,27,27,27,12,15,2,1,3,8,1,2,1,8,1,1,3,7,2,2,1,7,1,0,2,3,4,2,0,1,2,2,4,3,2021,STAT,648,1,Lan Zhou,85.185,11.111,3.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.815,3.815,2.583,3.333,3.333,3.083,3.9,4.5
138,269,150,34,9,12,1,0,0,0,600,613,600,169,431,3,0,4,165,0,2,20,147,0,13,57,99,0,0,19,150,6,0,15,67,73,8,10,0,3,29,49,78,2020,COSC,253,1,Lance E. Simms,22.512,43.883,24.47,5.546,1.468,1.958,0.163,0.0,0.0,0.0,2.822,2.776,2.976,3.858,3.509,3.888,4.248,5.018
42,63,23,8,1,1,0,0,0,0,137,138,137,39,98,2,0,1,38,0,0,5,34,1,2,19,17,0,0,2,37,2,1,3,13,19,1,0,0,1,5,14,19,2020,COSC,254,1,Lance E. Simms,30.435,45.652,16.667,5.797,0.725,0.725,0.0,0.0,0.0,0.0,3.0,2.982,2.974,3.872,3.333,3.949,4.211,5.308
17,29,7,0,0,0,0,0,0,0,53,53,53,18,35,1,0,0,18,0,0,1,17,0,2,4,12,0,1,2,15,0,0,0,6,11,1,0,0,0,2,6,10,2022,COSC,333,1,Lance E. Simms,32.075,54.717,13.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.189,3.189,3.0,3.944,3.556,3.778,4.647,5.444
46,155,53,3,2,0,0,0,0,0,259,259,259,44,215,5,0,0,44,0,6,11,27,1,7,20,16,0,1,10,33,3,3,4,17,16,1,0,1,1,11,18,13,2021,COSC,353,1,Lance E. Simms,17.761,59.846,20.463,1.158,0.772,0.0,0.0,0.0,0.0,0.0,2.927,2.927,3.0,3.477,3.159,3.727,3.93,4.932
159,4,0,1,1,3,0,0,0,2,165,170,167,48,119,2,0,0,48,1,0,8,39,5,12,17,14,0,1,7,40,1,1,13,11,4,18,1,0,1,9,13,24,2021,MUSC,280,1,Lance L. Sample,93.529,2.353,0.0,0.588,0.588,1.765,0.0,0.0,0.0,1.176,3.933,3.872,3.0,3.771,2.833,3.812,3.533,5.188
96,42,14,2,0,0,0,0,0,0,154,154,154,82,72,10,0,4,78,0,2,7,73,0,2,23,57,1,0,16,65,5,0,6,21,43,7,0,1,3,18,23,37,2022,ESET,455,1,Lance N. Decker,62.338,27.273,9.091,1.299,0.0,0.0,0.0,0.0,0.0,0.0,3.506,3.506,2.951,3.866,3.671,3.768,4.293,5.122
53,7,1,1,2,3,0,0,0,0,64,67,64,46,18,2,0,2,44,1,4,14,27,2,7,12,25,0,2,9,35,3,0,1,10,31,1,0,0,1,7,16,22,2021,ENGL,202,1,Landon J. Sadler,79.104,10.448,1.493,1.493,2.985,4.478,0.0,0.0,0.0,0.0,3.688,3.545,2.957,3.457,3.304,3.717,4.467,5.283
31,8,0,0,2,2,0,0,0,0,41,43,41,29,12,2,2,1,26,4,4,5,16,1,6,9,13,0,1,12,16,1,3,1,9,15,0,0,1,1,7,9,11,2021,ENGL,203,1,Landon J. Sadler,72.093,18.605,0.0,0.0,4.651,4.651,0.0,0.0,0.0,0.0,3.61,3.465,2.828,3.138,3.172,3.517,4.172,4.966
31,9,1,0,1,1,0,0,0,0,42,43,42,9,33,2,0,0,9,0,0,2,7,0,2,3,4,0,1,0,8,0,0,1,1,5,2,0,0,0,4,2,3,2022,ENGL,210,1,Landon J. Sadler,72.093,20.93,2.326,0.0,2.326,2.326,0.0,0.0,0.0,0.0,3.643,3.57,3.0,3.778,3.222,3.778,4.571,4.889
15,9,0,0,1,1,0,0,0,0,25,26,25,7,18,1,0,2,5,0,1,0,6,0,1,2,4,0,1,1,5,0,0,1,2,4,0,0,0,0,1,3,3,2020,ENGL,333,1,Landon J. Sadler,57.692,34.615,0.0,0.0,3.846,3.846,0.0,0.0,0.0,0.0,3.48,3.365,2.714,3.714,3.429,3.571,4.429,5.286
22,6,1,0,1,0,0,0,0,0,30,30,30,20,10,1,0,4,16,2,3,6,9,0,6,6,8,1,4,6,9,1,2,1,8,8,0,1,2,5,3,3,6,2022,ENGL,356,1,Landon J. Sadler,73.333,20.0,3.333,0.0,3.333,0.0,0.0,0.0,0.0,0.0,3.6,3.6,2.8,3.1,3.1,3.15,4.0,4.15
5,0,0,0,0,0,0,0,0,0,5,5,5,4,1,1,0,0,4,0,2,0,2,0,1,3,0,0,0,2,2,1,1,0,1,1,0,0,0,0,1,1,2,2022,FILM,356,1,Landon J. Sadler,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,2.75,3.5,3.0,5.25
4,1,0,0,0,0,0,0,0,0,5,5,5,2,3,1,0,1,1,0,0,0,2,0,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,1,0,1,0,2020,WGST,333,1,Landon J. Sadler,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.8,2.5,4.0,3.5,3.5,5.0,4.0
13,3,3,0,0,2,0,44,1,1,19,67,65,49,16,3,0,3,46,0,0,8,41,1,18,13,17,0,0,18,31,0,1,17,11,18,2,2,0,1,4,23,19,2022,KINE,199,1,Landry J. Estes,19.403,4.478,4.478,0.0,0.0,2.985,0.0,65.672,1.493,1.493,3.526,3.238,2.939,3.837,2.939,3.633,3.979,5.102
166,78,31,2,1,3,0,0,0,0,278,281,278,73,205,11,0,2,71,1,0,8,64,0,1,19,53,0,0,12,61,6,0,2,16,49,0,3,0,1,9,18,42,2020,ALED,202,1,Landry L. Lockett,59.075,27.758,11.032,0.712,0.356,1.068,0.0,0.0,0.0,0.0,3.46,3.429,2.973,3.849,3.712,3.836,4.397,5.26
169,37,13,2,2,4,0,0,0,0,223,227,223,46,177,7,0,0,46,0,0,5,41,0,1,10,35,0,0,0,46,5,0,1,9,30,1,2,0,0,2,12,30,2020,ALED,344,1,Landry L. Lockett,74.449,16.3,5.727,0.881,0.881,1.762,0.0,0.0,0.0,0.0,3.655,3.599,3.0,3.891,3.739,4.0,4.311,5.435
13,0,0,1,0,0,0,0,0,0,14,14,14,4,10,1,0,1,3,0,0,2,2,0,0,0,4,0,2,1,1,0,0,1,1,1,1,0,0,0,0,2,2,2022,CHEM,434,1,Lane A. Baker,92.857,0.0,0.0,7.143,0.0,0.0,0.0,0.0,0.0,0.0,3.786,3.786,2.75,3.5,4.0,2.75,4.0,5.5
5,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,CHEM,685,1,Lane A. Baker,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
